figure,subplot,gvs_code,time_index,n_subjects,mean,ci95_low,ci95_high,sd_between_subjects,iqr_between_subjects,raw_mean,raw_sd_between_subjects,direction_reference,direction,n_same_direction,prop_same_direction
gvs_minus_sham,gvs1,gvs-02,0,18,0.0006020157737268666,-0.0024127631849830138,0.0032520189341935834,0.006352004628604572,0.00653327178846325,0.0006020157737268666,0.006352004628604572,0.0006020157737268666,positive,13,0.7222222222222222
gvs_minus_sham,gvs1,gvs-02,1,18,-8.766568804376653e-05,-0.002985260482357386,0.002621240644958432,0.006310980145519721,0.0073814684993719,-8.766568804376653e-05,0.006310980145519721,-8.766568804376653e-05,negative,8,0.4444444444444444
gvs_minus_sham,gvs1,gvs-02,2,18,0.0010083832615258833,-0.001283124802633902,0.003203353274717165,0.005011341100357732,0.00657196939227485,0.0010083832615258833,0.005011341100357732,0.0010083832615258833,positive,11,0.6111111111111112
gvs_minus_sham,gvs1,gvs-02,3,18,-0.0003934181968352187,-0.0031687406746294276,0.0023025161097410584,0.0061602812228921345,0.008213404316710176,-0.0003934181968352187,0.0061602812228921345,-0.0003934181968352187,negative,9,0.5
gvs_minus_sham,gvs1,gvs-02,4,18,-0.0014290635039192498,-0.004490900522524049,0.0016785392822369991,0.007008724451761171,0.0116575999018457,-0.0014290635039192498,0.007008724451761171,-0.0014290635039192498,negative,10,0.5555555555555556
gvs_minus_sham,gvs1,gvs-02,5,18,-0.003326369190272906,-0.007086802113011764,0.000216792034577018,0.00827403412114227,0.009713352033467725,-0.003326369190272906,0.00827403412114227,-0.003326369190272906,negative,11,0.6111111111111112
gvs_minus_sham,gvs1,gvs-02,6,18,-0.002709837225397289,-0.006418406642410785,0.0006981298130645931,0.007924651936373595,0.0083888108492268,-0.002709837225397289,0.007924651936373595,-0.002709837225397289,negative,10,0.5555555555555556
gvs_minus_sham,gvs1,gvs-02,7,18,-0.0026388452532711926,-0.006192952216935593,0.0005990518215514245,0.007598352695518638,0.0085730740332484,-0.0026388452532711926,0.007598352695518638,-0.0026388452532711926,negative,10,0.5555555555555556
gvs_minus_sham,gvs1,gvs-02,8,18,-0.002088883690730828,-0.005932956933098553,0.001369159441756276,0.00812308287148027,0.013966881078316225,-0.002088883690730828,0.00812308287148027,-0.002088883690730828,negative,9,0.5
gvs_minus_sham,gvs2,gvs-03,0,18,0.0005772789752789444,-0.002995412325893272,0.004544048730506317,0.008350215096795404,0.007812860171826825,0.0005772789752789444,0.008350215096795404,0.0005772789752789444,positive,9,0.5
gvs_minus_sham,gvs2,gvs-03,1,18,0.0010105419364550778,-0.0026176815332892697,0.005000210916646175,0.008505563802544658,0.008273081911774225,0.0010105419364550778,0.008505563802544658,0.0010105419364550778,positive,10,0.5555555555555556
gvs_minus_sham,gvs2,gvs-03,2,18,0.0030644301853610615,-0.00019952873357233615,0.006505962356438193,0.0075316595585912804,0.00909719669022335,0.0030644301853610615,0.0075316595585912804,0.0030644301853610615,positive,12,0.6666666666666666
gvs_minus_sham,gvs2,gvs-03,3,18,0.0007451205282264041,-0.0022544299866135756,0.00395925793291708,0.006937990496709371,0.003898725284214125,0.0007451205282264041,0.006937990496709371,0.0007451205282264041,positive,11,0.6111111111111112
gvs_minus_sham,gvs2,gvs-03,4,18,-0.001193181868820789,-0.004281190909186509,0.0021076822012273066,0.007157494930785525,0.00767201745014135,-0.001193181868820789,0.007157494930785525,-0.001193181868820789,negative,12,0.6666666666666666
gvs_minus_sham,gvs2,gvs-03,5,18,-0.0012756681810545056,-0.004663835068905609,0.002099477352995772,0.007600529564052077,0.005222554887868474,-0.0012756681810545056,0.007600529564052077,-0.0012756681810545056,negative,10,0.5555555555555556
gvs_minus_sham,gvs2,gvs-03,6,18,-0.0008293536740024,-0.0037135796768868736,0.002159495331566078,0.006598521915512379,0.006377190308495775,-0.0008293536740024,0.006598521915512379,-0.0008293536740024,negative,8,0.4444444444444444
gvs_minus_sham,gvs2,gvs-03,7,18,-0.0001464222222970882,-0.0026509738546358925,0.002665310859096318,0.005981409629638239,0.0052719394300596994,-0.0001464222222970882,0.005981409629638239,-0.0001464222222970882,negative,9,0.5
gvs_minus_sham,gvs2,gvs-03,8,18,-0.0008919569364098899,-0.003665349038062491,0.002067269032423288,0.006357530863010656,0.007222702567253022,-0.0008919569364098899,0.006357530863010656,-0.0008919569364098899,negative,13,0.7222222222222222
gvs_minus_sham,gvs3,gvs-04,0,18,-9.152904010627867e-06,-0.004469283622583024,0.003766924855672065,0.009120967067272685,0.008017847849393075,-9.152904010627867e-06,0.009120967067272685,-9.152904010627867e-06,negative,7,0.3888888888888889
gvs_minus_sham,gvs3,gvs-04,1,18,0.000625137910448557,-0.003313616811445493,0.0037478832636950975,0.007931999307226309,0.00354665371776715,0.000625137910448557,0.007931999307226309,0.000625137910448557,positive,10,0.5555555555555556
gvs_minus_sham,gvs3,gvs-04,2,18,0.0010108640980556497,-0.002390844430632592,0.0037073695402992488,0.006846837871282168,0.0054905269817480005,0.0010108640980556497,0.006846837871282168,0.0010108640980556497,positive,13,0.7222222222222222
gvs_minus_sham,gvs3,gvs-04,3,18,-0.001592710613245011,-0.004456627759290485,0.0009272598120744785,0.0059369424594392945,0.007299813501684949,-0.001592710613245011,0.0059369424594392945,-0.001592710613245011,negative,10,0.5555555555555556
gvs_minus_sham,gvs3,gvs-04,4,18,-0.002436999995675394,-0.0052373319017843,0.00010499866544948307,0.005849800813572963,0.006927945862547525,-0.002436999995675394,0.005849800813572963,-0.002436999995675394,negative,13,0.7222222222222222
gvs_minus_sham,gvs3,gvs-04,5,18,-0.0030546780867225613,-0.006122433500260869,-0.0001336478090583631,0.006735621824221687,0.008409410947864574,-0.0030546780867225613,0.006735621824221687,-0.0030546780867225613,negative,11,0.6111111111111112
gvs_minus_sham,gvs3,gvs-04,6,18,-0.002556181592643839,-0.005877056903943029,0.0006202068006887913,0.007297062121507898,0.0077294616553947,-0.002556181592643839,0.007297062121507898,-0.002556181592643839,negative,10,0.5555555555555556
gvs_minus_sham,gvs3,gvs-04,7,18,-0.0014217048499162834,-0.004924640365404198,0.0017981788237530839,0.007562448628753011,0.0051652021522730004,-0.0014217048499162834,0.007562448628753011,-0.0014217048499162834,negative,9,0.5
gvs_minus_sham,gvs3,gvs-04,8,18,-0.001315837030011078,-0.005247690159124492,0.00277944053021819,0.008841975944961816,0.0043829383524819,-0.001315837030011078,0.008841975944961816,-0.001315837030011078,negative,11,0.6111111111111112
gvs_minus_sham,gvs4,gvs-05,0,18,0.00332141666253669,0.0011191365768615355,0.0056040286978565786,0.005068122438726294,0.006960149584696996,0.00332141666253669,0.005068122438726294,0.00332141666253669,positive,12,0.6666666666666666
gvs_minus_sham,gvs4,gvs-05,1,18,0.002292266506554456,-0.00034446446363951475,0.005188288828919766,0.006153771367361903,0.0069840215338684754,0.002292266506554456,0.006153771367361903,0.002292266506554456,positive,12,0.6666666666666666
gvs_minus_sham,gvs4,gvs-05,2,18,0.0036365231000011996,0.0005693432071791763,0.006839117456454053,0.006960751812516379,0.007074656892841251,0.0036365231000011996,0.006960751812516379,0.0036365231000011996,positive,13,0.7222222222222222
gvs_minus_sham,gvs4,gvs-05,3,18,0.0029439414082946614,0.0005056490150925881,0.005421489942380031,0.005523457159065094,0.0055351292336968,0.0029439414082946614,0.005523457159065094,0.0029439414082946614,positive,14,0.7777777777777778
gvs_minus_sham,gvs4,gvs-05,4,18,0.0021625234507539775,0.00023273081466028238,0.003973131042618359,0.004184190509791827,0.004751456438703675,0.0021625234507539775,0.004184190509791827,0.0021625234507539775,positive,14,0.7777777777777778
gvs_minus_sham,gvs4,gvs-05,5,18,0.0010309006195104,-0.0015711276951918117,0.0035116726926983062,0.005651779572579314,0.0037861138068881997,0.0010309006195104,0.005651779572579314,0.0010309006195104,positive,12,0.6666666666666666
gvs_minus_sham,gvs4,gvs-05,6,18,0.0013702545253258056,-0.0014755032557675098,0.004298692849949966,0.006437863622388717,0.00754041485895595,0.0013702545253258056,0.006437863622388717,0.0013702545253258056,positive,11,0.6111111111111112
gvs_minus_sham,gvs4,gvs-05,7,18,0.0009329235760907276,-0.0013529392486159452,0.0030766419157205013,0.0049607524317175815,0.0040685463293766,0.0009329235760907276,0.0049607524317175815,0.0009329235760907276,positive,9,0.5
gvs_minus_sham,gvs4,gvs-05,8,18,0.0013433604372170833,-0.0020558741510930435,0.004528457428920635,0.0073614090223803295,0.00679713629285835,0.0013433604372170833,0.0073614090223803295,0.0013433604372170833,positive,12,0.6666666666666666
gvs_minus_sham,gvs5,gvs-06,0,18,0.00011637337635537748,-0.0028220971258053366,0.0026118189848767415,0.006026923395975199,0.0057796498174249,0.00011637337635537748,0.006026923395975199,0.00011637337635537748,positive,10,0.5555555555555556
gvs_minus_sham,gvs5,gvs-06,1,18,-0.0007707031822886222,-0.003792649662417361,0.0024069515982412222,0.006884396094829677,0.008026324369746301,-0.0007707031822886222,0.006884396094829677,-0.0007707031822886222,negative,12,0.6666666666666666
gvs_minus_sham,gvs5,gvs-06,2,18,0.0013392728271504556,-0.001136814889748347,0.003677002179997368,0.005346720872197977,0.005345137485551,0.0013392728271504556,0.005346720872197977,0.0013392728271504556,positive,12,0.6666666666666666
gvs_minus_sham,gvs5,gvs-06,3,18,-9.432148845878613e-05,-0.002530434834104304,0.0021779948138532074,0.005248381272565743,0.007112336490074251,-9.432148845878613e-05,0.005248381272565743,-9.432148845878613e-05,negative,8,0.4444444444444444
gvs_minus_sham,gvs5,gvs-06,4,18,-0.00016649219450006736,-0.002951399358590778,0.0022188124452554563,0.0057391327145394355,0.0068386075669803,-0.00016649219450006736,0.0057391327145394355,-0.00016649219450006736,negative,8,0.4444444444444444
gvs_minus_sham,gvs5,gvs-06,5,18,0.00022973526534745013,-0.003309722624848463,0.0034334956690011222,0.007603907909978497,0.010824993312081425,0.00022973526534745013,0.007603907909978497,0.00022973526534745013,positive,10,0.5555555555555556
gvs_minus_sham,gvs5,gvs-06,6,18,-0.0018884579162370388,-0.005262743616465022,0.001297997594246026,0.007381032211310111,0.01045406717259525,-0.0018884579162370388,0.007381032211310111,-0.0018884579162370388,negative,10,0.5555555555555556
gvs_minus_sham,gvs5,gvs-06,7,18,-0.0007691122639032163,-0.004844768488486255,0.0028346453313761143,0.008739448696651919,0.009646775029935575,-0.0007691122639032163,0.008739448696651919,-0.0007691122639032163,negative,7,0.3888888888888889
gvs_minus_sham,gvs5,gvs-06,8,18,-0.0013564308920938446,-0.0055101903915682916,0.0022401207889988822,0.008713540680013517,0.007275999529778801,-0.0013564308920938446,0.008713540680013517,-0.0013564308920938446,negative,10,0.5555555555555556
gvs_minus_sham,gvs6,gvs-07,0,18,-0.0005702846775637444,-0.004756996476300372,0.0028290665342643032,0.008517402610979429,0.008592687676211325,-0.0005702846775637444,0.008517402610979429,-0.0005702846775637444,negative,8,0.4444444444444444
gvs_minus_sham,gvs6,gvs-07,1,18,-0.0011366774604210925,-0.0052222122915633155,0.0027582958569888965,0.008905919667709001,0.00764221295031825,-0.0011366774604210925,0.008905919667709001,-0.0011366774604210925,negative,8,0.4444444444444444
gvs_minus_sham,gvs6,gvs-07,2,18,-3.355817199255012e-05,-0.0028925208365734793,0.0026847063518261557,0.006090885643070639,0.0076153022198418244,-3.355817199255012e-05,0.006090885643070639,-3.355817199255012e-05,negative,9,0.5
gvs_minus_sham,gvs6,gvs-07,3,18,0.00026375831885335215,-0.002948261479712786,0.0034301603499926414,0.007042338696580043,0.008477178479702474,0.00026375831885335215,0.007042338696580043,0.00026375831885335215,positive,8,0.4444444444444444
gvs_minus_sham,gvs6,gvs-07,4,18,-0.001060847530130772,-0.0045927419830384016,0.002286566031859849,0.007655898210856316,0.008667847940754751,-0.001060847530130772,0.007655898210856316,-0.001060847530130772,negative,10,0.5555555555555556
gvs_minus_sham,gvs6,gvs-07,5,18,-0.0018575254447855498,-0.006064181433043208,0.001910969795831185,0.008882395530786536,0.0110751132076741,-0.0018575254447855498,0.008882395530786536,-0.0018575254447855498,negative,8,0.4444444444444444
gvs_minus_sham,gvs6,gvs-07,6,18,-0.0017262521495913024,-0.0061599253011815945,0.0022237068776801887,0.009447676625470289,0.0084699739796621,-0.0017262521495913024,0.009447676625470289,-0.0017262521495913024,negative,8,0.4444444444444444
gvs_minus_sham,gvs6,gvs-07,7,18,-0.0008363414514828944,-0.005522685312652295,0.0033474054940063292,0.009984988956038358,0.010149669036122948,-0.0008363414514828944,0.009984988956038358,-0.0008363414514828944,negative,7,0.3888888888888889
gvs_minus_sham,gvs6,gvs-07,8,18,-0.001889819218810652,-0.006295849526138426,0.0021094734787522576,0.009360232838092043,0.00847388175231105,-0.001889819218810652,0.009360232838092043,-0.001889819218810652,negative,7,0.3888888888888889
gvs_minus_sham,gvs7,gvs-08,0,18,0.003441214543715369,0.0006308833217497573,0.0064590350549431075,0.006555698307327966,0.007330016815430893,0.003441214543715369,0.006555698307327966,0.003441214543715369,positive,13,0.7222222222222222
gvs_minus_sham,gvs7,gvs-08,1,18,0.004050108351702944,0.0013563647907628615,0.00693913177363735,0.006248605410238559,0.007444143415011175,0.004050108351702944,0.006248605410238559,0.004050108351702944,positive,12,0.6666666666666666
gvs_minus_sham,gvs7,gvs-08,2,18,0.00357332994472385,0.00022322463745024353,0.007123562656233056,0.007654250367066749,0.0062870547968110506,0.00357332994472385,0.007654250367066749,0.00357332994472385,positive,13,0.7222222222222222
gvs_minus_sham,gvs7,gvs-08,3,18,0.0023560869410587113,-0.001100546582736427,0.006107841993879845,0.008033391165702496,0.011024109245437,0.0023560869410587113,0.008033391165702496,0.0023560869410587113,positive,10,0.5555555555555556
gvs_minus_sham,gvs7,gvs-08,4,18,0.0015084249127162832,-0.0025704471118266755,0.005838717802000161,0.009387679640032872,0.009651989808842775,0.0015084249127162832,0.009387679640032872,0.0015084249127162832,positive,10,0.5555555555555556
gvs_minus_sham,gvs7,gvs-08,5,18,-0.0012012447313000446,-0.004671688852261569,0.0023678572849135117,0.007774828790518342,0.005430096611615175,-0.0012012447313000446,0.007774828790518342,-0.0012012447313000446,negative,12,0.6666666666666666
gvs_minus_sham,gvs7,gvs-08,6,18,-0.0012132110421939684,-0.004238633365180672,0.0017119009562359194,0.00656595439880371,0.005805469745356075,-0.0012132110421939684,0.00656595439880371,-0.0012132110421939684,negative,10,0.5555555555555556
gvs_minus_sham,gvs7,gvs-08,7,18,0.0002183999440924168,-0.003013249436178791,0.003057973011327032,0.006831508378320372,0.0047956281786068755,0.0002183999440924168,0.006831508378320372,0.0002183999440924168,positive,9,0.5
gvs_minus_sham,gvs7,gvs-08,8,18,0.0007347413826120667,-0.002717396129204989,0.003720046406532862,0.007242514024965485,0.007212062618125625,0.0007347413826120667,0.007242514024965485,0.0007347413826120667,positive,11,0.6111111111111112
gvs_minus_sham,gvs8,gvs-09,0,18,0.0005676703195015183,-0.001040576465914611,0.002302868418806746,0.0037230756380981127,0.00518895078070955,0.0005676703195015183,0.0037230756380981127,0.0005676703195015183,positive,7,0.3888888888888889
gvs_minus_sham,gvs8,gvs-09,1,18,0.000908900870788361,-0.0008611112923665913,0.0029580608498472917,0.004278796726513503,0.00449155784326055,0.000908900870788361,0.004278796726513503,0.000908900870788361,positive,9,0.5
gvs_minus_sham,gvs8,gvs-09,2,18,0.002334340989974406,-0.0001479750650143243,0.005192283959556647,0.005961171238990094,0.0045982756468449255,0.002334340989974406,0.005961171238990094,0.002334340989974406,positive,12,0.6666666666666666
gvs_minus_sham,gvs8,gvs-09,3,18,-8.895180139596215e-05,-0.002575946609487459,0.0023798336675608556,0.005536396839296417,0.005728512794365375,-8.895180139596215e-05,0.005536396839296417,-8.895180139596215e-05,negative,10,0.5555555555555556
gvs_minus_sham,gvs8,gvs-09,4,18,-0.0008729283572925222,-0.003645761537904824,0.001830334924721484,0.006087350295642801,0.004340879879618051,-0.0008729283572925222,0.006087350295642801,-0.0008729283572925222,negative,10,0.5555555555555556
gvs_minus_sham,gvs8,gvs-09,5,18,-0.0011076577557065446,-0.0035143830340723446,0.0012607922546371336,0.005332348096792844,0.0060301726870687754,-0.0011076577557065446,0.005332348096792844,-0.0011076577557065446,negative,10,0.5555555555555556
gvs_minus_sham,gvs8,gvs-09,6,18,-0.001967514052885511,-0.005380713362041794,0.0012775587611990582,0.007449091511067559,0.01085807059713675,-0.001967514052885511,0.007449091511067559,-0.001967514052885511,negative,9,0.5
gvs_minus_sham,gvs8,gvs-09,7,18,0.0001198897923950948,-0.002453449085167965,0.0026392586395267374,0.005718049452790011,0.00452528953141095,0.0001198897923950948,0.005718049452790011,0.0001198897923950948,positive,12,0.6666666666666666
gvs_minus_sham,gvs8,gvs-09,8,18,-8.409202987791112e-05,-0.0025138748419537495,0.0021345461863420305,0.0052002950036485005,0.0044276856485196,-8.409202987791112e-05,0.0052002950036485005,-8.409202987791112e-05,negative,7,0.3888888888888889
