active_gvs,sham_gvs,feature,label,n_subjects,mean_sham,mean_active,mean_active_minus_sham,median_active_minus_sham,mean_diff_ci95_low,mean_diff_ci95_high,cohen_dz,p_perm,p_perm_exact,p_wilcoxon,p_paired_t,q_perm_fdr
gvs-02,gvs-01,slope,Linear slope,18,0.0001946451855127715,-0.00011260377770961998,-0.00030724896322239137,-0.00030927165279775006,-0.0006330566590446138,5.491080423212711e-06,-0.4261171745492681,0.08657073974609375,True,0.1083831787109375,0.0883542241818758,0.631103515625
gvs-02,gvs-01,early_late_change,Late minus early,18,0.0012436858892819276,-0.0005950392639352251,-0.0018387251532171528,-0.0011871410047593998,-0.004023572225734818,0.0001785879288738692,-0.39564056027815064,0.10924530029296875,True,0.15404510498046875,0.11152334071962593,0.631103515625
gvs-02,gvs-01,peak_to_peak,Peak-to-peak amplitude,18,0.05015695353925295,0.04922569523167142,-0.000931258307581533,-0.0003211939558084983,-0.005666147317518524,0.003358177445003806,-0.09420183248827611,0.703460693359375,True,0.8985748291015625,0.6943803162254754,0.9762238533266129
gvs-02,gvs-01,abs_baseline_response,Max abs. baseline response,18,0.04062628887697682,0.041163942119437705,0.0005376532424608822,0.0009691883310808756,-0.0033477462858026792,0.004268653893028585,0.06375096179006795,0.79107666015625,True,0.5798416137695312,0.7900531329010352,0.9762238533266129
gvs-03,gvs-01,slope,Linear slope,18,0.0001946451855127715,0.00011292443985428322,-8.172074565848817e-05,0.00016538249794562497,-0.0006288545507026233,0.00041377737254027797,-0.0717133471215862,0.7659530639648438,True,0.6705245971679688,0.7646272229201379,0.9762238533266129
gvs-03,gvs-01,early_late_change,Late minus early,18,0.0012436858892819276,0.0008824283727173166,-0.000361257516564611,0.0015697806762115499,-0.003598518052117944,0.0027211609510198425,-0.05095268078018093,0.8323593139648438,True,0.7018814086914062,0.8314248445332924,0.9762238533266129
gvs-03,gvs-01,abs_baseline_response,Max abs. baseline response,18,0.04062628887697682,0.040776569881331076,0.00015028100435424997,-0.0006502458260705989,-0.0039360730114755774,0.003621753522309697,0.017603778626002032,0.9454803466796875,True,0.6705245971679688,0.941335968844152,0.9762238533266129
gvs-03,gvs-01,peak_to_peak,Peak-to-peak amplitude,18,0.05015695353925295,0.05033743918788383,0.0001804856486308752,0.000594817193066248,-0.004502676600638156,0.0039616836146432865,0.019319079981414845,0.9457168579101562,True,0.6396942138671875,0.9356327182958404,0.9762238533266129
gvs-04,gvs-01,abs_baseline_response,Max abs. baseline response,18,0.04062628887697682,0.044822172185733665,0.004195883308756835,0.003914086572731023,-8.849311090661508e-06,0.008456638328703091,0.4418242174381126,0.077911376953125,True,0.0736846923828125,0.07815076488369145,0.631103515625
gvs-04,gvs-01,peak_to_peak,Peak-to-peak amplitude,18,0.05015695353925295,0.05306295932953286,0.002906005790279903,0.0013028935784711992,-0.0021835406141916852,0.007857887480915251,0.2583805711752388,0.298980712890625,True,0.18146514892578125,0.28827116935546426,0.8372145432692307
gvs-04,gvs-01,early_late_change,Late minus early,18,0.0012436858892819276,-0.000506947765952389,-0.0017506336552343166,-0.0015664029331091752,-0.00498766558274238,0.0016406903414519247,-0.23539904035358425,0.3346099853515625,True,0.19638824462890625,0.331937849595087,0.8372145432692307
gvs-04,gvs-01,slope,Linear slope,18,0.0001946451855127715,-8.059980890402985e-05,-0.0002752449944168013,-0.00015687024914388354,-0.000804882068219327,0.00027008159860247556,-0.23281224376552323,0.340118408203125,True,0.24620819091796875,0.3371315456461045,0.8372145432692307
gvs-05,gvs-01,peak_to_peak,Peak-to-peak amplitude,18,0.05015695353925295,0.0485743156192161,-0.0015826379200368501,5.9107090818851654e-05,-0.007192687243479286,0.003094287312791468,-0.13670010244975642,0.629241943359375,True,0.932281494140625,0.5695430209125851,0.9762238533266129
gvs-05,gvs-01,abs_baseline_response,Max abs. baseline response,18,0.04062628887697682,0.04012523723966417,-0.0005010516373126508,0.001660310295903425,-0.004347000887267347,0.0029632964070396037,-0.06135848472816884,0.8041839599609375,True,0.7660293579101562,0.7977422791230049,0.9762238533266129
gvs-05,gvs-01,early_late_change,Late minus early,18,0.0012436858892819276,0.001468202323465543,0.00022451643418361497,-0.0004455028740897652,-0.003468044071965257,0.003667334862311166,0.02802650039945671,0.9086456298828125,True,0.8650436401367188,0.9067433251825108,0.9762238533266129
gvs-05,gvs-01,slope,Linear slope,18,0.0001946451855127715,0.00022118639803237505,2.6541212519603578e-05,-4.5771892284008486e-05,-0.0005244734516588735,0.0005602235561351327,0.021785707913364143,0.928375244140625,True,0.932281494140625,0.9274377529811848,0.9762238533266129
gvs-06,gvs-01,abs_baseline_response,Max abs. baseline response,18,0.04062628887697682,0.0442576980596062,0.003631409182629383,0.0030317211669329495,0.00012373838061880327,0.007364740372261735,0.4490248119913124,0.07506561279296875,True,0.0897674560546875,0.07383267594249315,0.631103515625
gvs-06,gvs-01,peak_to_peak,Peak-to-peak amplitude,18,0.05015695353925295,0.05345853334558501,0.0033015798063320474,0.0026430009694904987,-0.0015710096137945561,0.008126223260877013,0.30022968428182556,0.2220001220703125,True,0.15404510498046875,0.21988649000718938,0.8372145432692307
gvs-06,gvs-01,slope,Linear slope,18,0.0001946451855127715,8.15937449343439e-05,-0.00011305144057842755,0.00019223968027636296,-0.0006916818426742913,0.0004233737608819407,-0.09110108605110204,0.7174530029296875,True,0.9661178588867188,0.703914656257391,0.9762238533266129
gvs-06,gvs-01,early_late_change,Late minus early,18,0.0012436858892819276,0.0005567740768846861,-0.0006869118123972413,0.000814059095903125,-0.004410708288673618,0.002672187042978308,-0.08684652159227926,0.7255706787109375,True,0.8985748291015625,0.7170795532009231,0.9762238533266129
gvs-07,gvs-01,abs_baseline_response,Max abs. baseline response,18,0.04062628887697682,0.04339803064719346,0.0027717417702166434,0.000927455837198026,-0.0008571617922369182,0.006443899355924254,0.3409565317290921,0.16622161865234375,True,0.24620819091796875,0.16620808449387275,0.7598702566964286
gvs-07,gvs-01,peak_to_peak,Peak-to-peak amplitude,18,0.05015695353925295,0.05222393377179491,0.0020669802325419522,0.0016124095248038752,-0.0020520353829137404,0.005943403749201927,0.2374080041554077,0.33927154541015625,True,0.18146514892578125,0.32794337660419637,0.8372145432692307
gvs-07,gvs-01,slope,Linear slope,18,0.0001946451855127715,0.00011656798332375395,-7.807720218901751e-05,-9.775955870352088e-05,-0.0008124409714629945,0.0006080653517125304,-0.04891352380920604,0.839202880859375,True,0.9661178588867188,0.838067434403559,0.9762238533266129
gvs-07,gvs-01,early_late_change,Late minus early,18,0.0012436858892819276,0.0012574748246464058,1.3788935364478111e-05,0.00043694409791162475,-0.004419282912546159,0.004105910038577059,0.0014160300157609602,0.9953460693359375,True,0.8650436401367188,0.9952765100934501,0.9953460693359375
gvs-08,gvs-01,slope,Linear slope,18,0.0001946451855127715,-0.0003199121022843935,-0.0005145572877971649,-0.00010051650280145004,-0.001104356341817206,2.940686072340899e-05,-0.40586564875707853,0.10712432861328125,True,0.14151763916015625,0.10322333537668343,0.631103515625
gvs-08,gvs-01,early_late_change,Late minus early,18,0.0012436858892819276,-0.0018061062630787836,-0.0030497921523607117,-0.0008903255226495496,-0.006596616555487731,0.0002724831886245143,-0.3895359398775007,0.1183319091796875,True,0.14151763916015625,0.1167474243778127,0.631103515625
gvs-08,gvs-01,abs_baseline_response,Max abs. baseline response,18,0.04062628887697682,0.042274393877674066,0.0016481050006972467,0.0018139442233235476,-0.002675844129347519,0.005791504590304923,0.1747157061860444,0.474578857421875,True,0.32472991943359375,0.46865507712229804,0.9762238533266129
gvs-08,gvs-01,peak_to_peak,Peak-to-peak amplitude,18,0.05015695353925295,0.05127030531342425,0.0011133517741712892,0.0033988269727926994,-0.004419075783165242,0.00595612427988021,0.0969496394405495,0.6975250244140625,True,0.4171142578125,0.6859749934872348,0.9762238533266129
gvs-09,gvs-01,abs_baseline_response,Max abs. baseline response,18,0.04062628887697682,0.042463935891731794,0.0018376470147549685,0.0031120654792671006,-0.00167579764506277,0.00490495866857998,0.25071761650693974,0.3056640625,True,0.19638824462890625,0.3023392162317317,0.8372145432692307
gvs-09,gvs-01,peak_to_peak,Peak-to-peak amplitude,18,0.05015695353925295,0.05154203527706476,0.0013850817378118006,0.0013519903199848502,-0.0027046697542274104,0.00506232003601208,0.1611582335819033,0.5168991088867188,True,0.2645263671875,0.503355564197665,0.9762238533266129
gvs-09,gvs-01,slope,Linear slope,18,0.0001946451855127715,0.00024154397909301425,4.689879358024278e-05,0.0002333743827187374,-0.0005475695596531797,0.0006420467745848277,0.03524871719226847,0.8807601928710938,True,0.932281494140625,0.8828813730879993,0.9762238533266129
gvs-09,gvs-01,early_late_change,Late minus early,18,0.0012436858892819276,0.0014433889691967852,0.00019970307991485785,0.0010747716447601751,-0.0037062577046739903,0.003932937516344162,0.02359680068402119,0.920501708984375,True,0.7987060546875,0.921425980492962,0.9762238533266129
